site;id_site;Gouvernorat;Délégation;cellule;Longitude;Latitude;HBA;Bande de fréquences;PCI;AZIMUTH;Puissance isotrope rayonnée équivalente (PIRE) dans chaque secteur;Nombre d'antennes ;Niveau_signal
site522;2457;Tunis;La Marsa;site522_2;10,302197;36,906264;0;1800;12;250;20W;1;-31.6699981689453
site522;2458;Tunis;La Marsa;site522_3;10,302197;36,906264;0;1800;4;310;20W;1;-31.6699981689453
site523;2459;Tunis;Le Kram;site523_1;10,3071025;36,8386438;31;1800;1;30;20W;1;-47.1900024414062
site523;2460;Tunis;Le Kram;site523_2;10,3071025;36,8386438;31;1800;6;150;20W;1;-47.1900024414062
site523;2461;Tunis;Le Kram;site523_3;10,3071025;36,8386438;31;1800;10;270;20W;1;-47.1900024414062
site523;2462;Tunis;Le Kram;site523_4;10,3071025;36,8386438;0;1800;512;270;20W;1;-47.1900024414062
site523;2463;Tunis;Le Kram;site523_5;10,3071025;36,8386438;0;1800;515;150;20W;1;-47.1900024414062
site524;2464;Tunis;La Marsa;site524_1;10,305086;36,863814;31;1800;10;20;20W;1;-44.5999984741211
site524;2465;Tunis;La Marsa;site524_2;10,305086;36,863814;31;1800;4;170;20W;1;-44.5999984741211
site524;2466;Tunis;La Marsa;site524_3;10,305086;36,863814;31;1800;14;270;20W;1;-44.5999984741211
site525;2467;Tunis;Carthage;site525_1;10,3450169;36,868714;31;1800;18;50;20W;1;-47.0199966430664
site525;2468;Tunis;Carthage;site525_2;10,3450169;36,868714;31;1800;12;170;20W;1;-47.0199966430664
site525;2469;Tunis;Carthage;site525_3;10,3450169;36,868714;31;1800;1;270;20W;1;-47.0199966430664
site525;2470;Tunis;Carthage;site525_4;10,336767;36,858108;31;1800;17;30;20W;1;-40.4400024414062
site525;2471;Tunis;Carthage;site525_5;10,336767;36,858108;31;1800;9;140;10W;1;-40.4400024414062
site525;2472;Tunis;Carthage;site525_6;10,336767;36,858108;31;1800;13;240;20W;1;-40.4400024414062
site525;2473;Tunis;Carthage;site525_7;10,3379083;36,8591139;31;1800;512;20;20W;1;-36.5899963378906
site525;2474;Tunis;Carthage;site525_8;10,3379083;36,8591139;31;1800;517;210;20W;1;-36.5899963378906
site526;2475;Tunis;Le Kram;site526_1;10,2776389;36,8559472;31;1800;11;45;20W;1;-30.25
site526;2476;Tunis;Le Kram;site526_2;10,2776389;36,8559472;31;1800;8;115;20W;1;-30.25
site526;2477;Tunis;Le Kram;site526_3;10,2776389;36,8559472;31;1800;16;195;20W;1;-30.25
site526;2478;Tunis;Le Kram;site526_4;10,2870583;36,8584667;31;1800;520;30;20W;1;-37.5699996948242
site526;2479;Tunis;Le Kram;site526_5;10,2870583;36,8584667;31;1800;517;150;20W;1;-37.5699996948242
site526;2480;Tunis;Le Kram;site526_6;10,2870583;36,8584667;31;1800;514;270;20W;1;-37.5699996948242
site527;2481;Tunis;La Marsa;site527_1;10,3358251;36,878167;31;1800;5;-1;15W;1;-45.8899993896484
site528;2482;Tunis;Le Kram;site528_1;10,301658;36,839597;31;1800;;-1;20W;1;-60.5400009155273
site528;2483;Tunis;Le Kram;site528_2;10,301658;36,839597;31;1800;;-1;20W;1;-60.5400009155273
site528;2484;Tunis;Le Kram;site528_3;10,301658;36,839597;31;1800;;-1;20W;1;-60.5400009155273
site528;2485;Tunis;Le Kram;site528_4;10,3015391;36,838633;31;1800;6;-1;20W;1;-66.5199966430664
site528;2486;Tunis;Le Kram;site528_5;10,3015391;36,838633;31;1800;11;-1;20W;1;-66.5199966430664
site528;2487;Tunis;Le Kram;site528_6;10,3015391;36,838633;31;1800;14;-1;20W;1;-66.5199966430664
site528;2488;Tunis;Le Kram;site528_7;10,301119;36,840297;31;1800;;-1;20W;1;-59.9000015258789
site528;2489;Tunis;Le Kram;site528_8;10,301119;36,840297;31;1800;;-1;20W;1;-59.9000015258789
site528;2490;Tunis;Le Kram;site528_9;10,301119;36,840297;31;1800;;-1;20W;1;-59.9000015258789
site528;2491;Tunis;Le Kram;site528_10;10,2977861;36,8415388;31;1800;4;30;20W;1;-34.7200012207031
site528;2492;Tunis;Le Kram;site528_11;10,2977861;36,8415388;31;1800;17;150;20W;1;-34.7200012207031
site528;2493;Tunis;Le Kram;site528_12;10,2977861;36,8415388;31;1800;11;280;20W;1;-34.7200012207031
site529;2494;Tunis;Carthage;site529_1;10,3376559;36,8704747;31;1800;6;30;20W;1;-36.0100021362305
site529;2495;Tunis;Carthage;site529_2;10,3376559;36,8704747;31;1800;17;170;20W;1;-36.0100021362305
site529;2496;Tunis;Carthage;site529_3;10,3376559;36,8704747;31;1800;10;280;20W;1;-36.0100021362305
site530;2497;Tunis;Le Kram;site530_1;10,2997278;36,8396444;31;1800;15;50;20W;1;-37.6399993896484
site530;2498;Tunis;Le Kram;site530_2;10,2997278;36,8396444;31;1800;8;140;20W;1;-37.6399993896484
site530;2499;Tunis;Le Kram;site530_3;10,2997278;36,8396444;31;1800;3;270;20W;1;-37.6399993896484
site530;2500;Tunis;Le Kram;site530_4;10,2997278;36,8396444;31;1800;520;50;20W;1;-37.6399993896484
site530;2501;Tunis;Le Kram;site530_5;10,2997278;36,8396444;31;1800;516;270;20W;1;-37.6399993896484
site531;2502;Tunis;La Marsa;site531_1;10,279911;36,918947;31;1800;1;70;20W;1;-42.4100036621094
site531;2503;Tunis;La Marsa;site531_2;10,279911;36,918947;31;1800;16;150;20W;1;-42.4100036621094
site531;2504;Tunis;La Marsa;site531_3;10,279911;36,918947;31;1800;4;350;20W;1;-42.4100036621094
site531;2505;Tunis;La Marsa;site531_4;10,29361;36,92139;0;1800;12;120;20W;1;-46.6800003051758
site531;2506;Tunis;La Marsa;site531_5;10,29361;36,92139;0;1800;3;180;20W;1;-46.6800003051758
site531;2507;Tunis;La Marsa;site531_6;10,29361;36,92139;0;1800;9;270;20W;1;-46.6800003051758
site531;2508;Tunis;La Marsa;site531_7;10,312214;36,89955;31;1800;3;0;20W;1;-34.0500030517578
site531;2509;Tunis;La Marsa;site531_8;10,312214;36,89955;31;1800;16;170;20W;1;-34.0500030517578
site531;2510;Tunis;La Marsa;site531_9;10,312214;36,89955;31;1800;13;270;20W;1;-34.0500030517578
site531;2511;Tunis;La Marsa;site531_10;10,298433;36,905578;31;1800;8;70;20W;1;-39.9599990844727
site531;2512;Tunis;La Marsa;site531_11;10,298433;36,905578;31;1800;10;180;20W;1;-39.9599990844727
site531;2513;Tunis;La Marsa;site531_12;10,298433;36,905578;31;1800;17;320;15W;1;-39.9599990844727
site531;2514;Tunis;La Marsa;site531_13;10,3192964;36,9119096;31;1800;16;0;20W;1;-32.9199981689453
site531;2515;Tunis;La Marsa;site531_14;10,3192964;36,9119096;31;1800;7;180;20W;1;-32.9199981689453
site531;2516;Tunis;La Marsa;site531_15;10,3192964;36,9119096;31;1800;11;260;20W;1;-32.9199981689453
site532;2517;Tunis;La Goulette;site532_1;10,305819;36,818575;31;1800;6;60;20W;1;-31.9199981689453
site532;2518;Tunis;La Goulette;site532_2;10,305819;36,818575;31;1800;10;210;20W;1;-31.9199981689453
site532;2519;Tunis;La Goulette;site532_3;10,305819;36,818575;31;1800;13;330;20W;1;-31.9199981689453
site532;2520;Tunis;La Goulette;site532_4;10,305819;36,818575;31;1800;513;60;20W;1;-31.9199981689453
site532;2521;Tunis;La Goulette;site532_5;10,305819;36,818575;31;1800;517;210;20W;1;-31.9199981689453
site532;2522;Tunis;La Goulette;site532_6;10,305819;36,818575;31;1800;521;330;20W;1;-31.9199981689453
site533;2523;Tunis;La Marsa;site533_1;10,252689;36,939556;31;1800;14;40;20W;1;-36.3499984741211
site533;2524;Tunis;La Marsa;site533_2;10,252689;36,939556;31;1800;9;120;20W;1;-36.3499984741211
site533;2525;Tunis;La Marsa;site533_3;10,252689;36,939556;31;1800;2;320;20W;1;-36.3499984741211
site534;2526;Tunis;Cité El Khadra;site534_1;10,229917;36,836194;31;1800;3;70;20W;1;-40.3099975585938
site534;2527;Tunis;Cité El Khadra;site534_2;10,229917;36,836194;31;1800;12;160;20W;1;-40.3099975585938
site534;2528;Tunis;Cité El Khadra;site534_3;10,229917;36,836194;31;1800;1;270;20W;1;-40.3099975585938
site535;2529;Tunis;La Marsa;site535_1;10,3117138;36,8676888;31;1800;512;30;20W;1;-66.9000015258789
site535;2530;Tunis;La Marsa;site535_2;10,3117138;36,8676888;31;1800;521;150;40 W;1;-66.9000015258789
site535;2531;Tunis;La Marsa;site535_3;10,3117138;36,8676888;31;1800;515;270;20W;1;-66.9000015258789
site536;2532;Tunis;Carthage;site536_1;10,320283;36,849919;31;1800;2;50;20W;1;-34.6900024414062
site536;2533;Tunis;Carthage;site536_2;10,320283;36,849919;31;1800;14;180;20W;1;-34.6900024414062
site536;2534;Tunis;Carthage;site536_3;10,320283;36,849919;31;1800;8;290;20W;1;-34.6900024414062
site537;2535;Tunis;Le Kram;site537_1;10,316636;36,835375;31;1800;14;30;20W;1;-35.8199996948242
site537;2536;Tunis;Le Kram;site537_2;10,316636;36,835375;31;1800;10;150;20W;1;-35.8199996948242
site537;2537;Tunis;Le Kram;site537_3;10,316636;36,835375;31;1800;17;270;20W;1;-35.8199996948242
site538;2538;Tunis;La Goulette;site538_1;10,310497;36,825356;31;1800;3;40;20W;1;-25.4900016784668
site538;2539;Tunis;La Goulette;site538_2;10,310497;36,825356;31;1800;15;200;20W;1;-25.4900016784668
site538;2540;Tunis;La Goulette;site538_3;10,310497;36,825356;31;1800;18;310;20W;1;-25.4900016784668
site539;2541;Tunis;Le Kram;site539_1;10,3153861;36,831169;31;1800;2;30;20W;1;-34.5100021362305
site539;2542;Tunis;Le Kram;site539_2;10,3153861;36,831169;31;1800;16;200;20W;1;-34.5100021362305
site539;2543;Tunis;Le Kram;site539_3;10,3153861;36,831169;31;1800;13;300;20W;1;-34.5100021362305
site540;2544;Tunis;La Goulette;site540_1;10,3036131;36,8306145;31;1800;12;30;20W;1;-44.4400024414062
site540;2545;Tunis;La Goulette;site540_2;10,3036131;36,8306145;31;1800;1;150;20W;1;-44.4400024414062
site540;2546;Tunis;La Goulette;site540_3;10,3036131;36,8306145;31;1800;14;270;20W;1;-44.4400024414062
site540;2547;Tunis;La Goulette;site540_4;10,30375;36,816192;0;1800;8;270;20W;1;-46.9000015258789
site540;2548;Tunis;La Goulette;site540_5;10,30375;36,816192;31;1800;4;30;16W;1;-46.9000015258789
site540;2549;Tunis;La Goulette;site540_6;10,30375;36,816192;31;1800;12;150;20W;1;-46.9000015258789
site540;2550;Tunis;La Goulette;site540_7;10,30375;36,816192;31;1800;523;30;27W;1;-46.9000015258789
site540;2551;Tunis;La Goulette;site540_8;10,30375;36,816192;31;1800;514;150;27W;1;-46.9000015258789
site540;2552;Tunis;La Goulette;site540_9;10,2743651;36,845264;31;1800;12;10;20W;1;-35.879997253418
site540;2553;Tunis;La Goulette;site540_10;10,2743651;36,845264;31;1800;9;120;20W;1;-35.879997253418
site540;2554;Tunis;La Goulette;site540_11;10,2743651;36,845264;31;1800;4;250;20W;1;-35.879997253418
site541;2555;Tunis;Cité El Khadra;site541_1;10,2312155;36,8310619;31;1800;2;60;20W;1;-40.6600036621094
site541;2556;Tunis;Cité El Khadra;site541_2;10,2312155;36,8310619;31;1800;6;150;20W;1;-40.6600036621094
site541;2557;Tunis;Cité El Khadra;site541_3;10,2312155;36,8310619;31;1800;4;260;12W;1;-40.6600036621094
site542;2558;Tunis;La Goulette;site542_1;10,263444;36,847383;31;1800;519;100;20W;1;-32.0599975585938
site542;2559;Tunis;La Goulette;site542_2;10,263444;36,847383;31;1800;515;180;20W;1;-32.0599975585938
site542;2560;Tunis;La Goulette;site542_3;10,263444;36,847383;31;1800;517;280;20W;1;-32.0599975585938
site542;2561;Tunis;La Goulette;site542_4;10,282811;36,844967;31;1800;2;30;20W;1;-37.9000015258789
site542;2562;Tunis;La Goulette;site542_5;10,282811;36,844967;31;1800;7;150;20W;1;-37.9000015258789
site542;2563;Tunis;La Goulette;site542_6;10,282811;36,844967;31;1800;5;270;20W;1;-37.9000015258789
site543;2564;Tunis;Cité El Khadra;site543_1;10,247708;36,836406;31;1800;16;50;20W;1;-42.3899993896484
site543;2565;Tunis;Cité El Khadra;site543_2;10,247708;36,836406;31;1800;8;260;20W;1;-42.3899993896484
site543;2566;Tunis;Cité El Khadra;site543_3;10,247708;36,836406;31;1800;5;270;20W;1;-42.3899993896484
site544;2567;Tunis;La Goulette;site544_1;10,2693226;36,8441822;31;1800;10;30;20W;1;-38.1500015258789
site544;2568;Tunis;La Goulette;site544_2;10,2693226;36,8441822;31;1800;17;150;20W;1;-38.1500015258789
site544;2569;Tunis;La Goulette;site544_3;10,2693226;36,8441822;31;1800;6;250;20W;1;-38.1500015258789
site545;2570;Tunis;Cité El Khadra;site545_1;10,235186;36,836628;31;1800;8;30;20W;1;-44.4199981689453
site545;2571;Tunis;Cité El Khadra;site545_2;10,235186;36,836628;31;1800;13;150;20W;1;-44.4199981689453
site545;2572;Tunis;Cité El Khadra;site545_3;10,235186;36,836628;31;1800;6;270;20W;1;-44.4199981689453
site546;2573;Tunis;La Marsa;site546_1;10,3263361;36,880275;31;1800;1;30;20W;1;-33.4000015258789
site546;2574;Tunis;La Marsa;site546_2;10,3263361;36,880275;31;1800;4;150;20W;1;-33.4000015258789
site546;2575;Tunis;La Marsa;site546_3;10,3263361;36,880275;31;1800;16;270;20W;1;-33.4000015258789
site546;2576;Tunis;La Marsa;site546_4;10,3263361;36,880275;31;1800;521;30;20W;1;-33.4000015258789
site546;2577;Tunis;La Marsa;site546_5;10,3263361;36,880275;31;1800;519;150;20W;1;-33.4000015258789
site546;2578;Tunis;La Marsa;site546_6;10,3263361;36,880275;31;1800;513;270;20W;1;-33.4000015258789
site546;2579;Tunis;La Marsa;site546_7;10,3313605;36,8762061;31;1800;17;50;20W;1;-40.9000015258789
site546;2580;Tunis;La Marsa;site546_8;10,3313605;36,8762061;31;1800;9;200;20W;1;-40.9000015258789
site546;2581;Tunis;La Marsa;site546_9;10,3313605;36,8762061;31;1800;11;290;20W;1;-40.9000015258789
site546;2582;Tunis;La Marsa;site546_10;10,3371919;36,882442;31;1800;3;100;20W;1;-60.7600021362305
site546;2583;Tunis;La Marsa;site546_11;10,3371919;36,882442;31;1800;16;200;20W;1;-60.7600021362305
site546;2584;Tunis;La Marsa;site546_12;10,3371919;36,882442;31;1800;9;350;20W;1;-60.7600021362305
site546;2585;Tunis;La Marsa;site546_13;10,288492;36,920522;31;1800;4;100;20W;1;-40.3399963378906
site546;2586;Tunis;La Marsa;site546_14;10,288492;36,920522;31;1800;6;190;20W;1;-40.3399963378906
site546;2587;Tunis;La Marsa;site546_15;10,288492;36,920522;31;1800;8;310;20W;1;-40.3399963378906
site547;2588;Tunis;La Goulette;site547_1;10,310151;36,821448;31;1800;2;-1;15W;1;-71.9800033569336
site548;2589;Tunis;Carthage;site548_1;10,330567;36,855928;31;1800;3;-1;6W;1;-63.5
site549;2590;Tunis;La Goulette;site549_1;10,2710339;36,8486439;31;1800;9;-1;15W;1;-39.3199996948242
site549;2591;Tunis;La Goulette;site549_2;10,28488452;36,84522286;31;1800;6;-1;15W;1;-42.1699981689453
site550;2592;Tunis;Carthage;site550_1;10,35219;36,87014;31;1800;3;-1;8W;1;-74.6999969482422
site551;2593;Tunis;La Marsa;site551_1;10,290711;36,922164;31;1800;10;-1;15W;1;-48.4899978637695
site551;2594;Tunis;La Marsa;site551_2;10,316914;36,912361;31;1800;1;-1;15W;1;-49.1699981689453
site551;2595;Tunis;La Marsa;site551_3;10,3187471;36,89290673;31;1800;1;-1;15W;1;-32.3199996948242
site552;2596;Tunis;Carthage;site552_1;10,328133;36,8608;31;1800;5;50;20W;1;-41.7799987792969
site552;2597;Tunis;Carthage;site552_2;10,328133;36,8608;31;1800;8;190;20W;1;-41.7799987792969
site552;2598;Tunis;Carthage;site552_3;10,328133;36,8608;31;1800;11;310;20W;1;-41.7799987792969
site552;2599;Tunis;Carthage;site552_4;10,325439;36,856233;31;1800;2;30;20W;1;-33.75
site552;2600;Tunis;Carthage;site552_5;10,325439;36,856233;31;1800;4;150;20W;1;-33.75
site552;2601;Tunis;Carthage;site552_6;10,325439;36,856233;31;1800;14;280;20W;1;-33.75
site552;2602;Tunis;Carthage;site552_7;10,3447917;36,8710888;31;1800;513;90;20W;1;-38.4000015258789
site552;2603;Tunis;Carthage;site552_8;10,3447917;36,8710888;31;1800;520;200;20W;1;-38.4000015258789
site552;2604;Tunis;Carthage;site552_9;10,3447917;36,8710888;31;1800;517;340;20W;1;-38.4000015258789
site553;2605;Tunis;La Marsa;site553_1;10,290442;36,900167;31;1800;6;60;20W;1;-60.75
site553;2606;Tunis;La Marsa;site553_2;10,290442;36,900167;31;1800;15;150;20W;1;-60.75
site553;2607;Tunis;La Marsa;site553_3;10,290442;36,900167;31;1800;2;330;20W;1;-60.75
site553;2608;Tunis;La Marsa;site553_4;10,313831;36,915278;31;1800;2;110;20W;1;-32.629997253418
site553;2609;Tunis;La Marsa;site553_5;10,313831;36,915278;31;1800;17;160;20W;1;-32.629997253418
site553;2610;Tunis;La Marsa;site553_6;10,313831;36,915278;31;1800;14;280;20W;1;-32.629997253418
site553;2611;Tunis;La Marsa;site553_7;10,3164917;36,9158805;31;1800;514;100;20W;1;-34.2799987792969
site553;2612;Tunis;La Marsa;site553_8;10,3164917;36,9158805;31;1800;516;190;20W;1;-34.2799987792969
site553;2613;Tunis;La Marsa;site553_9;10,3164917;36,9158805;31;1800;522;280;20W;1;-34.2799987792969
site554;2614;Tunis;Carthage;site554_1;10,318925;36,8571361;31;1800;16;30;20W;1;-33.4800033569336
site554;2615;Tunis;Carthage;site554_2;10,318925;36,8571361;31;1800;10;100;20W;1;-33.4800033569336
site554;2616;Tunis;Carthage;site554_3;10,318925;36,8571361;31;1800;6;280;20W;1;-33.4800033569336
site555;2617;Tunis;La Goulette;site555_1;10,3038029;36,808753;31;1800;17;30;20W;1;-42.4700012207031
site555;2618;Tunis;La Goulette;site555_2;10,3038029;36,808753;31;1800;14;300;20W;1;-42.4700012207031
site555;2619;Tunis;La Goulette;site555_3;10,3038029;36,808753;0;1800;516;140;18W;1;-42.4700012207031
site556;2620;Tunis;Carthage;site556_1;10,3503989;36,8665447;31;1800;13;40;20W;1;-35.9499969482422
site556;2621;Tunis;Carthage;site556_2;10,3503989;36,8665447;31;1800;6;260;20W;1;-35.9499969482422
site557;2622;Tunis;Bab El Bhar;site557_1;10,2206083;36,8027778;31;1800;522;80;20W;1;-43.629997253418
site557;2623;Tunis;Bab El Bhar;site557_2;10,2206083;36,8027778;31;1800;519;260;20W;1;-43.629997253418
site558;2624;Tunis;La Marsa;site558_1;10,3124416;36,8711333;31;1800;15;50;20W;1;-35.3399963378906
site558;2625;Tunis;La Marsa;site558_2;10,3124416;36,8711333;31;1800;12;170;20W;1;-35.3399963378906
site558;2626;Tunis;La Marsa;site558_3;10,3124416;36,8711333;31;1800;6;300;12W;1;-35.3399963378906
site558;2627;Tunis;La Marsa;site558_4;10,3218421;36,867497;31;1800;5;30;20W;1;-28.129997253418
site558;2628;Tunis;La Marsa;site558_5;10,3218421;36,867497;31;1800;3;80;20W;1;-28.129997253418
site558;2629;Tunis;La Marsa;site558_6;10,3218421;36,867497;31;1800;1;280;20W;1;-28.129997253418
site558;2630;Tunis;La Marsa;site558_7;10,309522;36,886525;31;1800;7;20;15W;1;-44.3600006103516
site558;2631;Tunis;La Marsa;site558_8;10,309522;36,886525;31;1800;1;150;20W;1;-44.3600006103516
site558;2632;Tunis;La Marsa;site558_9;10,309522;36,886525;31;1800;17;270;15W;1;-44.3600006103516
site559;2633;Tunis;Cité El Khadra;site559_1;10,2364528;36,8338833;0;1800;18;50;20W;1;-38.3600006103516
site559;2634;Tunis;Cité El Khadra;site559_2;10,2364528;36,8338833;0;1800;10;170;20W;1;-38.3600006103516
site559;2635;Tunis;Cité El Khadra;site559_3;10,2364528;36,8338833;0;1800;15;260;20W;1;-38.3600006103516
site560;2636;Tunis;Le Kram;site560_1;10,3181221;36,838386;31;1800;7;50;12W;1;-31.1699981689453
site560;2637;Tunis;Le Kram;site560_2;10,3181221;36,838386;31;1800;4;150;15W;1;-31.1699981689453
site560;2638;Tunis;Le Kram;site560_3;10,3181221;36,838386;31;1800;9;270;20W;1;-31.1699981689453
site561;2639;Tunis;Carthage;site561_1;10,342675;36,871339;31;1800;11;110;20W;1;-38.9100036621094
site561;2640;Tunis;Carthage;site561_2;10,342675;36,871339;31;1800;15;240;20W;1;-38.9100036621094
site561;2641;Tunis;Carthage;site561_3;10,342675;36,871339;31;1800;8;330;20W;1;-38.9100036621094
site561;2642;Tunis;Carthage;site561_4;10,348972;36,874747;31;1800;14;80;30W;1;-40.2399978637695
site561;2643;Tunis;Carthage;site561_5;10,348972;36,874747;31;1800;8;290;40W;1;-40.2399978637695
site561;2644;Tunis;Carthage;site561_6;10,343861;36,876931;31;1800;1;130;20W;1;-47.1399993896484
site561;2645;Tunis;Carthage;site561_7;10,343861;36,876931;31;1800;4;335;20W;1;-47.1399993896484
site561;2646;Tunis;Carthage;site561_8;10,343861;36,876931;31;1800;13;330;20W;1;-47.1399993896484
site562;2647;Tunis;La Marsa;site562_1;10,32258887;36,88897227;31;1800;3;100;20W;1;-41.6900024414062
site562;2648;Tunis;La Marsa;site562_2;10,32258887;36,88897227;31;1800;9;245;20W;1;-41.6900024414062
site562;2649;Tunis;La Marsa;site562_3;10,32258887;36,88897227;31;1800;13;330;20W;1;-41.6900024414062
site562;2650;Tunis;La Marsa;site562_4;10,311503;36,896589;17.5;1800;9;0;10W;1;-38.5199966430664
site562;2651;Tunis;La Marsa;site562_5;10,311503;36,896589;17.5;1800;2;190;10W;1;-38.5199966430664
site562;2652;Tunis;La Marsa;site562_6;10,318281;36,875081;31;1800;14;30;20W;1;-43.4000015258789
site562;2653;Tunis;La Marsa;site562_7;10,318281;36,875081;31;1800;7;150;20W;1;-43.4000015258789
site562;2654;Tunis;La Marsa;site562_8;10,318281;36,875081;31;1800;10;280;20W;1;-43.4000015258789
site562;2655;Tunis;La Marsa;site562_9;10,318281;36,875081;31;1800;515;30;20W;1;-43.4000015258789
site562;2656;Tunis;La Marsa;site562_10;10,318281;36,875081;31;1800;522;150;20W;1;-43.4000015258789
site562;2657;Tunis;La Marsa;site562_11;10,301289;36,886733;31;1800;4;50;20W;1;-17.6199989318848
site562;2658;Tunis;La Marsa;site562_12;10,301289;36,886733;31;1800;8;150;20W;1;-17.6199989318848
site562;2659;Tunis;La Marsa;site562_13;10,301289;36,886733;31;1800;18;230;20W;1;-17.6199989318848
site563;2660;Tunis;La Goulette;site563_1;10,287706;36,814111;31;1800;11;30;20W;1;-44.8899993896484
site563;2661;Tunis;La Goulette;site563_2;10,287706;36,814111;31;1800;1;120;20W;1;-44.8899993896484
site563;2662;Tunis;La Goulette;site563_3;10,287706;36,814111;31;1800;13;260;20W;1;-44.8899993896484
site564;2663;Tunis;La Marsa;site564_1;10,3142139;36,8800305;31;1800;11;30;20W;1;-43.8199996948242
site564;2664;Tunis;La Marsa;site564_2;10,3142139;36,8800305;31;1800;8;160;20W;1;-43.8199996948242
site564;2665;Tunis;La Marsa;site564_3;10,3142139;36,8800305;31;1800;13;250;20W;1;-43.8199996948242
site564;2666;Tunis;La Marsa;site564_4;10,3142139;36,8800305;31;1800;518;160;20W;1;-43.8199996948242
site564;2667;Tunis;La Marsa;site564_5;10,3142139;36,8800305;31;1800;514;250;20W;1;-43.8199996948242
site565;2668;Tunis;Carthage;site565_1;10,330033;36,857264;31;1800;10;100;20W;1;-40.6900024414062
site565;2669;Tunis;Carthage;site565_2;10,330033;36,857264;31;1800;18;240;20W;1;-40.6900024414062
site565;2670;Tunis;Carthage;site565_3;10,330033;36,857264;31;1800;15;350;20W;1;-40.6900024414062
site566;2671;Tunis;La Marsa;site566_1;10,321228;36,895664;31;1800;8;90;20W;1;-43.629997253418
